,Price(EUR),Address,Rooms,Heating,SetUp,Elevator,Stores,Area(m2),Evident,State,Infrared,YearOfBuild,Floor
1372,66950,PRERADOVICEVA,2.5,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",58,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1373,72100,FUTOSKA,1,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",32,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1374,82400,KOSTE ABRASEVICA,2,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",67,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1375,103000,LUKIJANA MUSICKOG,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",85,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1376,157200,JANKA CMELIKA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",113,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1377,139500,BEM LILIKE,3,grejanje na struju,namešteno,ima lift (1),"telefon, kablovska",75,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1378,91200,MASARIKOVA,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",60,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1379,162800,HEROJA PINKIJA,2,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",67,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1380,154500,KISACKA,4.5,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",109,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1381,103000,LAZE TELECKOG,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",61,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1382,133900,STRAZILOVSKA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",65,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1383,103000,STANOJA STANOJEVICA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",74,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1384,99950,VOJVODE BOJOVICA,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",65,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1385,82400,MAKSIMA GORKOG,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",40,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1386,82400,DIMITRIJA TUCOVICA,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",49,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1387,99800,619,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",57,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1388,66950,PRERADOVICEVA,2,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",47,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1389,98900,TEKELIJINA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",76,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1390,68500,NARODNOG FRONTA,1,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",33,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1391,109200,629,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",75,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1392,121900,BERISLAVA BERICA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",74,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1393,154500,DR.S.KASAPINOVICA,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",113,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1394,82400,BRANKA COPICA,3,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",72,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1395,131850,JOAKIMA VUJICA,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",114,uknjiženo,uobičajeno stanje,useljivo,2000,4/5
1396,111550,Riblja Pijaca,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",57,uknjiženo,uobičajeno stanje,useljivo,1965,1/5
1397,309000,Petrovaradin,4,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",142,uknjiženo,uobičajeno stanje,useljivo,2022,5/5
1398,118900,Telep,2.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",58,uknjiženo,uobičajeno stanje,useljivo,2023,3/3
1399,81100,Telep,1.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",38,uknjiženo,uobičajeno stanje,useljivo,2023,visoko
1400,118150,Telep,2.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",58,uknjiženo,uobičajeno stanje,useljivo,2023,2/3
1401,126900,Telep,2.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",63,uknjiženo,uobičajeno stanje,useljivo,2023,2/3
1402,360500,Kej Žrtava Racije,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",112,uknjiženo,uobičajeno stanje,useljivo,1957,2/4
1403,154500,Podbara,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",54,uknjiženo,uobičajeno stanje,useljivo,1957,2/4
1404,220630,Grbavica,5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",107,uknjiženo,uobičajeno stanje,useljivo,2008,5/6
1405,72000,Podbara,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",35,uknjiženo,uobičajeno stanje,useljivo,2006,2/4
1406,90640,Jug Bogdana,1.5,grejanje na gas,prazno,ima lift (1),"telefon, interfon, klima",44,uknjiženo,uobičajeno stanje,useljivo,2006,visoko
1407,90640,Salajka,2,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",43,u procesu uknjižavanja,novo,useljivo,2006,3/5
1408,67980,Bistrica,1,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",38,uknjiženo,renovirano,useljivo,2006,1/6
1409,144200,JANKA CMELIKA,3,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",86,uknjiženo,renovirano,useljivo,2006,1/6
1410,129750,Grbavica,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",70,uknjiženo,novo,useljivo,2006,3.
1411,310000,Grbavica,5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",134,uknjiženo,novo,useljivo,2006,3/4
1412,84900,Podbara,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, internet, interfon, klima",39,uknjiženo,novo,useljivo,2006,3/3
1413,97850,Nova Detelinara,2,centralno grejanje,namešteno,ima lift (1),"kablovska, TV, klima",50,uknjiženo,novo,useljivo,2006,4/5
1414,95480,Salajka,3,centralno grejanje,namešteno,ima lift (1),"kablovska, TV, klima",58,uknjiženo,uobičajeno stanje,useljivo,2006,1/4
1415,162740,"GRBAVICA, NOVI SAD",2,centralno grejanje,namešteno,ima lift (1),"kablovska, TV, klima",53,uknjiženo,uobičajeno stanje,useljivo,1970,visoko
1416,119500,Detelinara,2.5,centralno grejanje,namešteno,ima lift (1),"kablovska, TV, klima",57,uknjiženo,uobičajeno stanje,useljivo,1995,5/6
1417,88390,Stara Detelinara,1.5,centralno grejanje,namešteno,ima lift (1),"TV, klima",39,uknjiženo,novo,useljivo,1995,4/5
1418,177000,Miloša Bajića 13,4.5,centralno grejanje,polunamešteno,ima lift (2),"video nadzor, interfon, klima, kuhinjski elementi, ležaj, ugradni plakar",93,uknjiženo,održavano,useljivo,1970,1/10
1419,75190,Železnička stanica,1,centralno grejanje,polunamešteno,ima lift (1),"video nadzor, interfon, klima, kuhinjski elementi, ležaj, ugradni plakar",33,uknjiženo,uobičajeno stanje,useljivo,1970,3/5
1420,52000,Arse Teodorovića,1.5,grejanje na struju,namešteno,ima lift (1),"video nadzor, interfon, klima, kuhinjski elementi, ležaj, ugradni plakar",29,uknjiženo,uobičajeno stanje,useljivo,1970,prizemlje
1421,54300,Telep,1.5,etažno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima, kuhinjski elementi, ležaj, ugradni plakar",31,u procesu uknjižavanja,uobičajeno stanje,useljivo,1970,prizemlje
1422,153400,707,4,etažno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima, kuhinjski elementi, ležaj, ugradni plakar",85,u procesu uknjižavanja,uobičajeno stanje,useljivo,1970,prizemlje
1423,153500,Grbavica,1.5,centralno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima, kuhinjski elementi, ležaj, ugradni plakar",50,u procesu uknjižavanja,uobičajeno stanje,useljivo,2012,6/8
1424,108000,"SALAJKA, NOVI SAD",3.5,etažno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima, kuhinjski elementi, ležaj, ugradni plakar",76,u procesu uknjižavanja,uobičajeno stanje,useljivo,2004,3/3
1425,87500,"STANICA, NOVI SAD",1.5,etažno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima, kuhinjski elementi, ležaj, ugradni plakar",36,u procesu uknjižavanja,uobičajeno stanje,useljivo,2009,4/4
1426,275480,Popovica,4,etažno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima, kuhinjski elementi, ležaj, ugradni plakar",111,uknjiženo,uobičajeno stanje,useljivo,2009,visoko
1427,168020,Popovica,3,etažno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima, kuhinjski elementi, ležaj, ugradni plakar",58,uknjiženo,uobičajeno stanje,useljivo,2009,visoko
1428,139230,Popovica,1.5,etažno grejanje,prazno,ima lift (1),"video nadzor, interfon, klima, kuhinjski elementi, ležaj, ugradni plakar",45,uknjiženo,uobičajeno stanje,useljivo,2009,1/2
1429,52530,Franje Stefanovica,0.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, ležaj, plakar",24,uknjiženo,renovirano,useljivo,1980,3/5
1430,77250,Momcila tapavice,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima",40,uknjiženo,renovirano,useljivo,1990,2/4
1431,152300,Laze Lazarevica,3,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",87,uknjiženo,renovirano,useljivo,2000,2/3
1432,160050,707,4,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",88,uknjiženo,renovirano,useljivo,2000,2/3
1433,152550,707,4,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",84,uknjiženo,renovirano,useljivo,2000,2/3
1434,129800,707,4,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",72,uknjiženo,renovirano,useljivo,2000,2/3
1435,132700,707,4,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",73,uknjiženo,renovirano,useljivo,2000,2/3
1436,128550,707,3,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",69,uknjiženo,renovirano,useljivo,2000,2/3
1437,144800,707,4,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",80,uknjiženo,renovirano,useljivo,2000,2/3
1438,144600,707,4,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",80,uknjiženo,renovirano,useljivo,2000,2/3
1439,121800,707,4,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",65,uknjiženo,renovirano,useljivo,2000,2/3
1440,143200,707,4,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",79,uknjiženo,renovirano,useljivo,2000,2/3
1441,110000,707,3,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",59,uknjiženo,renovirano,useljivo,2000,2/3
1442,149000,707,4,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",82,uknjiženo,renovirano,useljivo,2000,2/3
1443,170400,707,4,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",94,uknjiženo,renovirano,useljivo,2000,2/3
1444,123600,Liman 3,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",65,uknjiženo,uobičajeno stanje,useljivo,2000,7/9
1445,79900,Marije Bursać,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",52,uknjiženo,novo,useljivo,2000,1/2
1446,276870,Novi Sad - Centar,5,centralno grejanje,prazno,ima lift (1),klima,112,uknjiženo,novo,useljivo,2000,2/2
1447,59800,Adice,1.5,grejanje na gas,prazno,ima lift (1),"telefon, interfon, klima",43,uknjiženo,novo,useljivo,2021,2/2
1448,61800,"PETROVARADIN, NOVI SAD",1.5,grejanje na gas,prazno,ima lift (1),"telefon, interfon, klima",28,uknjiženo,u izgradnji,useljivo,2020,visoko
1449,129800,Majur,3,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",63,uknjiženo,novo,useljivo,2020,4/4
1450,145656,Telep,4,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",72,uknjiženo,novo,useljivo,2022,1.
1451,92350,Telep,2,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon",45,uknjiženo,novo,useljivo,2022,2.
1452,120400,Telep,3,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon",61,uknjiženo,novo,useljivo,2022,2.
1453,111430,Telep,2.5,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon",56,uknjiženo,novo,useljivo,2022,2.
1454,150690,Telep,4,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon",77,uknjiženo,novo,useljivo,2022,2.
1455,141920,Telep,4,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon",72,uknjiženo,novo,useljivo,2022,2.
1456,144200,Venizelosova,4,centralno grejanje,prazno,ima lift (1),"interfon, klima",99,uknjiženo,novo,useljivo,2022,4/5
1457,166860,Fruškogorska,3,centralno grejanje,prazno,ima lift (1),"interfon, klima",81,uknjiženo,uobičajeno stanje,useljivo,2022,4/5
1458,157600,Miše Dimitrijevića,3.5,centralno grejanje,prazno,ima lift (1),"interfon, klima",85,uknjiženo,uobičajeno stanje,useljivo,2022,3/4
1459,166230,Telep,4,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon, klima",89,uknjiženo,uobičajeno stanje,useljivo,2022,prizemlje
1460,137490,Telep,3,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon, klima",74,uknjiženo,uobičajeno stanje,useljivo,2022,1.
1461,143147,Telep,3,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon, klima",77,uknjiženo,uobičajeno stanje,useljivo,2022,2.
1462,166450,Telep,5,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon, klima",89,uknjiženo,uobičajeno stanje,useljivo,2022,prizemlje
1463,177160,"CENTAR, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, klima",86,uknjiženo,uobičajeno stanje,useljivo,2022,visoko
1464,143685,"NOVO NASELJE - ŠARENGRAD, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, klima",90,nije uknjiženo,uobičajeno stanje,useljivo,2022,3/5
1465,169460,Cara Dušana,4,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, klima",88,nije uknjiženo,u izgradnji,useljivo,2021,3/3
1466,291000,Novi Sad - Centar,4,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, klima",94,nije uknjiženo,u izgradnji,useljivo,2022,1/3
1467,133900,Ilije Birčanina,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",59,uknjiženo,novo,useljivo,2022,3/5
1468,109200,Liman 2,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",54,uknjiženo,renovirano,useljivo,2022,10/10
1469,82400,FUTOSKA,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",34,uknjiženo,renovirano,useljivo,2022,10/10
1470,154500,bulevar,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",68,uknjiženo,renovirano,useljivo,2022,1/6
1471,138020,Bulevar Evrope,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",67,uknjiženo,novo,useljivo,2022,2/4
1472,85000,Grbavica,2.5,grejanje na gas,prazno,ima lift (1),"kablovska, internet, klima, Kanalizacija",64,u procesu uknjižavanja,novo,useljivo,2022,1/1
1473,66950,Sremska Kamenica,1.5,grejanje na gas,prazno,ima lift (1),"kablovska, internet, klima, Kanalizacija",68,u procesu uknjižavanja,novo,useljivo,2010,visoko
1474,92700,Telep,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",61,uknjiženo,novo,useljivo,2010,2/2
1475,127720,Bulevar Oslobođenja,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",54,uknjiženo,novo,useljivo,2010,3/5
1476,372960,Bistrica,7,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",213,uknjiženo,uobičajeno stanje,useljivo,2010,prizemlje/1
1477,69470,adice,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",47,uknjiženo,novo,useljivo,2010,1/3
1478,133900,Savina,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",105,uknjiženo,novo,useljivo,1996,4/4
1479,118000,Nova Detelinara,2,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",50,uknjiženo,novo,useljivo,1996,prizemlje/3
1480,61800,PETRA DRAPSINA,1,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",27,uknjiženo,novo,useljivo,1996,prizemlje/3
1481,144200,KOLO SRPSKIH SESTARA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",74,uknjiženo,novo,useljivo,1996,prizemlje/3
1482,44300,FUTOSKI PUT,1,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",24,uknjiženo,novo,useljivo,1996,prizemlje/3
1483,339290,Bulevar Oslobođenja,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",122,uknjiženo,novo,useljivo,1996,7/7
1484,103000,Novi Sad - Centar,2,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",41,uknjiženo,novo,useljivo,1996,1/5
1485,133900,Grbavica,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",111,uknjiženo,novo,useljivo,1996,1/5
1486,69470,Adice,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",47,uknjiženo,novo,useljivo,1996,prizemlje/2
1487,72100,Telep,1.5,grejanje na struju,namešteno,ima lift (1),"telefon, kablovska",35,uknjiženo,novo,useljivo,1996,1/3
1488,73130,Nova Detelinara,1,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",29,uknjiženo,novo,useljivo,1996,prizemlje/3
1489,87550,Grbavica,1.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",39,uknjiženo,novo,useljivo,2010,visoko
1490,82400,Satelitska Pijaca,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",48,uknjiženo,novo,useljivo,1965,1/4
1491,87550,"STANICA, NOVI SAD",2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",50,uknjiženo,uobičajeno stanje,useljivo,1978,4/5
1492,95000,Železnička stanica,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",48,uknjiženo,renovirano,useljivo,1978,4/5
1493,138131,Bulevar Evrope,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",67,uknjiženo,renovirano,useljivo,1978,2/4
1494,60000,Salajka,2,TA peć,namešteno,ima lift (1),"TV, klima, veš mašina, frižider, šporet, ležaj",72,uknjiženo,renovirano,useljivo,1978,2/4
1495,90600,RUMENACKA,2,centralno grejanje,namešteno,ima lift (1),"TV, klima, veš mašina, frižider, šporet, ležaj",53,uknjiženo,renovirano,useljivo,1978,2/4
1496,87550,Grbavica,2.5,centralno grejanje,namešteno,ima lift (1),"TV, klima, veš mašina, frižider, šporet, ležaj",52,uknjiženo,uobičajeno stanje,useljivo,1968,3/4
1497,92700,Salajka,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, klima, kuhinjski elementi",43,uknjiženo,novo,useljivo,1968,3/4
1498,118450,Adice,3,centralno grejanje,namešteno,ima lift (1),klima,72,uknjiženo,uobičajeno stanje,useljivo,1968,visoko
1499,92000,Svetozara Ćorovića,2,centralno grejanje,namešteno,ima lift (1),klima,40,nije uknjiženo,novo,useljivo,1968,4/5
1500,169950,"LIMAN 4, NOVI SAD",3,centralno grejanje,namešteno,ima lift (1),klima,70,nije uknjiženo,uobičajeno stanje,useljivo,1980,7/7
1501,103820,"NOVA DETELINARA, NOVI SAD",3,centralno grejanje,namešteno,ima lift (1),klima,56,nije uknjiženo,uobičajeno stanje,useljivo,2005,3/4
1502,172300,Socijalno,2.5,centralno grejanje,namešteno,ima lift (1),klima,56,uknjiženo,novo,useljivo,2005,1/9
1503,154500,Bulevar Oslobođenja,3,centralno grejanje,prazno,ima lift (1),klima,68,uknjiženo,renovirano,useljivo,2005,1/5
1504,403760,Novi Sad - Centar,4,centralno grejanje,prazno,ima lift (2),"telefon, kablovska",112,uknjiženo,renovirano,useljivo,2005,2/11
1505,90000,"GRBAVICA, NOVI SAD",2.5,centralno grejanje,prazno,ima lift (2),"telefon, kablovska",52,uknjiženo,renovirano,useljivo,2005,3/4
1506,169950,BALZAKOVA,2.5,centralno grejanje,prazno,ima lift (2),"telefon, kablovska",72,uknjiženo,renovirano,useljivo,2005,3/4
1507,67980,Salajka,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",30,uknjiženo,renovirano,useljivo,2005,4/5
1508,76640,Cara Dušana,0.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",31,uknjiženo,renovirano,useljivo,2005,7/7
1509,198800,Bulevar Patrijarha Pavla (Somborski Bulevar),4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",84,uknjiženo,novo,useljivo,2020,1/4
1510,186650,Kej,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",86,uknjiženo,uobičajeno stanje,useljivo,1936,visoko
1511,87550,Liman 3,2,centralno grejanje,prazno,ima lift (2),"telefon, kablovska",46,uknjiženo,uobičajeno stanje,useljivo,1936,10/16
1512,190550,Bulevar Oslobođenja,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",106,uknjiženo,uobičajeno stanje,useljivo,1936,2/5
