Id,Price(EUR),Location,Address,Rooms,Heating,SetUp,Elevator,Stores,Area(m2),Evident,State,Infrared,YearOfBuild,Floor
1404,4.0,Salajka,salajka,3.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",65,u procesu uknjižavanja,uobičajeno stanje,useljivo,2018,1
1405,4.0,Stari Grad,Ilije Ognjanovića 26,3,centralno grejanje,prazno,ima lift (1),"kablovska, internet, klima",73,uknjiženo,renovirano,useljivo,2018,4
1406,4.0,Bulevar Evrope,Vardarska,3,grejanje na gas,polunamešteno,ima lift (1),"kablovska, internet, klima",71,uknjiženo,uobičajeno stanje,useljivo,2013,3
1407,1.0,Veternik,Veternik,0.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",26,nije uknjiženo,u izgradnji,useljivo,2013,prizemlje
1408,2.0,Petrovaradin,Mostarska,0.5,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",28,uknjiženo,uobičajeno stanje,useljivo,2013,prizemlje
1409,3.0,Sajmište,Sajmište,1,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",43,uknjiženo,uobičajeno stanje,useljivo,1975,3
1410,3.0,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",37,u procesu uknjižavanja,novo,useljivo,2020,3
1411,7.0,Stari Grad,Centar,4.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",93,uknjiženo,uobičajeno stanje,useljivo,1967,1
1412,3.0,Majur,Stari Majur,2,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",48,uknjiženo,novo,useljivo,1967,1
1413,3.0,Rotkvarija,Kraljevića Marka,1.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",37,uknjiženo,uobičajeno stanje,useljivo,1967,1
1414,6.0,Podbara,Kosovska,2.5,centralno grejanje,namešteno,ima lift (1),video nadzor,56,uknjiženo,novo,useljivo,1967,2
1415,6.0,Grbavica,Grbavica,3,centralno grejanje,namešteno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",78,uknjiženo,novo,useljivo,2010,5
1416,4.0,Detelinara,Nova Detelinara,2,centralno grejanje,namešteno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",50,uknjiženo,novo,useljivo,2010,5
1417,2.0,Rotkvarija,Socijalno,1,centralno grejanje,prazno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",29,uknjiženo,uobičajeno stanje,useljivo,2010,prizemlje
1418,2.0,Detelinara,Nova Detelinara,1,centralno grejanje,prazno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",28,uknjiženo,uobičajeno stanje,useljivo,2010,2
1419,4.0,Adice,jovana ristica,3.5,centralno grejanje,prazno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",60,uknjiženo,uobičajeno stanje,useljivo,2018,2
1420,5.0,Stari Grad,Spens,2.5,centralno grejanje,prazno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",60,uknjiženo,renovirano,useljivo,2018,2
1421,8.0,Bulevar Oslobođenja,DEVET JUGOVICA,4,centralno grejanje,prazno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",95,uknjiženo,renovirano,useljivo,2018,2
1422,2.0,Detelinara,Nova Detelinara,1,centralno grejanje,namešteno,ima lift (1),"Poslovni nameštaj, kablovska, video nadzor, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",29,uknjiženo,renovirano,useljivo,2018,2
1423,2.0,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),0.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima",24,uknjiženo,novo,useljivo,2018,3
1424,8.0,Stari Grad,Kralja Aleksandra,3,grejanje na struju,prazno,ima lift (1),"telefon, kablovska, klima",107,uknjiženo,uobičajeno stanje,useljivo,2018,2
1425,4.0,Stari Grad,Centar,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima, kuhinjski elementi",64,uknjiženo,uobičajeno stanje,useljivo,2000,3
1426,6.0,Grbavica,VOJVOĐANSKA,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",82,uknjiženo,renovirano,useljivo,1970,1
1427,4.0,Petrovaradin,Zlatarićeva,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",84,uknjiženo,novo,useljivo,2020,potkrovlje
1428,6.0,Telep,Telep,3,grejanje na gas,prazno,ima lift (1),telefon,87,uknjiženo,novo,useljivo,2020,2
1429,8.0,Grbavica,"GRBAVICA, NOVI SAD",5,centralno grejanje,prazno,ima lift (1),telefon,157,uknjiženo,novo,useljivo,2020,5
1430,9.0,Rotkvarija,Socijalno,4,centralno grejanje,prazno,ima lift (1),telefon,99,uknjiženo,novo,useljivo,2020,5
1431,2.0,Novo Naselje,Novo Naselje,0.5,centralno grejanje,namešteno,ima lift (1),telefon,29,uknjiženo,renovirano,useljivo,2020,5
1432,2.0,Detelinara,Nova Detelinara,0.5,centralno grejanje,namešteno,ima lift (1),telefon,27,uknjiženo,renovirano,useljivo,2010,3
1433,2.0,Adice,adice,2,grejanje na gas,prazno,ima lift (1),telefon,47,uknjiženo,u izgradnji,useljivo,2010,visoko
1434,10.0,Sajmište,Sajmište,5,centralno grejanje,namešteno,ima lift (1),telefon,142,uknjiženo,u izgradnji,useljivo,2010,visoko
1435,4.0,Veternik,veternik,4,grejanje na gas,prazno,ima lift (1),telefon,98,uknjiženo,u izgradnji,useljivo,2010,2
1436,2.0,Detelinara,Nova Detelinara,0.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",25,uknjiženo,novo,useljivo,2010,visoko
1437,2.0,Detelinara,Nova Detelinara,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",27,uknjiženo,novo,useljivo,2010,4
1438,2.0,Telep,Telep,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",40,uknjiženo,novo,useljivo,2010,prizemlje
1439,5.0,Detelinara,Nova Detelinara,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",63,uknjiženo,u izgradnji,useljivo,2023,4
1440,3.0,Stari Grad,Kej,1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",39,uknjiženo,u izgradnji,useljivo,2023,2
1441,4.0,Telep,Djordja Mikesa,4,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska, internet, interfon, klima",91,uknjiženo,uobičajeno stanje,useljivo,2023,1
1442,3.0,Grbavica,Grbavica,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",47,uknjiženo,uobičajeno stanje,useljivo,2023,prizemlje
1443,3.0,Telep,Telep,1.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",39,uknjiženo,uobičajeno stanje,useljivo,2023,visoko
1444,5.0,Telep,Telep,2.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",63,uknjiženo,uobičajeno stanje,useljivo,2023,3
1445,6.0,Novo Naselje,Novo Naselje,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",74,uknjiženo,uobičajeno stanje,useljivo,1981,4
1446,3.0,Bulevar Evrope,Bulevar Evrope,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",40,uknjiženo,novo,useljivo,1981,1
1447,7.0,Liman,Liman 4,3.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska",93,uknjiženo,novo,useljivo,1980,5
1448,2.0,Detelinara,Nova Detelinara,1,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",29,uknjiženo,novo,useljivo,1980,visoko
1449,4.0,Bulevar Oslobođenja,BUL.OSLOBODJENJA,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",49,uknjiženo,novo,useljivo,1980,visoko
1450,2.0,Adice,PROTE MIROSAVLJEVICA,1.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",37,uknjiženo,novo,useljivo,1980,visoko
1451,4.0,Liman,Liman 4,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",55,uknjiženo,uobičajeno stanje,useljivo,1980,6
1452,7.0,Salajka,Salajka,4,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",103,uknjiženo,u izgradnji,useljivo,2022,3
1453,3.0,Detelinara,Nova Detelinara,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",50,uknjiženo,u izgradnji,useljivo,2022,4
1454,8.0,Adamovićevo Naselje,Cara Dušana,4,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",104,nije uknjiženo,u izgradnji,useljivo,2022,2
1455,2.0,Podbara,Podbara,0.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",24,uknjiženo,u izgradnji,useljivo,2022,2
1456,5.0,Stari Grad,Kej,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",45,uknjiženo,renovirano,useljivo,2022,1
1457,5.0,Grbavica,Grbavica,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",70,uknjiženo,uobičajeno stanje,useljivo,2000,3
1458,2.0,Detelinara,Nova Detelinara,1,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",29,uknjiženo,uobičajeno stanje,useljivo,2000,prizemlje
1459,3.0,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),1.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",38,uknjiženo,uobičajeno stanje,useljivo,2000,4
1460,2.0,Adice,KRALJA MILANA,3,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",65,uknjiženo,uobičajeno stanje,useljivo,2000,4
1461,4.0,Avijatičarsko Naselje,RUMENACKI PUT,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",67,uknjiženo,uobičajeno stanje,useljivo,2000,4
1462,3.0,Petrovaradin,TRANDZAMENTSKA,3,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",80,uknjiženo,uobičajeno stanje,useljivo,2000,4
1463,4.0,Petrovaradin,PRERADOVICEVA,3,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",90,uknjiženo,uobičajeno stanje,useljivo,2000,4
1464,5.0,Rotkvarija,LUKIJANA MUSICKOG,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",74,uknjiženo,uobičajeno stanje,useljivo,2000,4
1465,3.0,Novo Naselje,MILEVE MARIC,1.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",56,uknjiženo,uobičajeno stanje,useljivo,2000,4
1466,3.0,Adice,VETERNICKA,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",74,uknjiženo,uobičajeno stanje,useljivo,2000,4
1467,4.0,Bulevar Oslobođenja,BUL.OSLOBODJENJA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",74,uknjiženo,uobičajeno stanje,useljivo,2000,4
1468,4.0,Telep,BUL.PATRIJARHA PAVLA,2.5,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",56,uknjiženo,uobičajeno stanje,useljivo,2000,4
1469,5.0,Stari Grad,BUL.OSLOBODJENJA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",82,uknjiženo,uobičajeno stanje,useljivo,2000,4
1470,4.0,Telep,BUL.PATRIJARHA PAVLA,3,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",77,uknjiženo,uobičajeno stanje,useljivo,2000,4
1471,5.0,Novo Naselje,BUL.VOJVODE STEPE,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",80,uknjiženo,uobičajeno stanje,useljivo,2000,4
1472,3.0,Novo Naselje,FUTOSKI PUT,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",48,uknjiženo,uobičajeno stanje,useljivo,2000,4
1473,4.0,Bulevar Oslobođenja,FUTOSKA,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",65,uknjiženo,uobičajeno stanje,useljivo,2000,4
1474,4.0,Sajmište,MICURINOVA,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",102,uknjiženo,uobičajeno stanje,useljivo,2000,4
1475,4.0,Petrovaradin,MAJURSKA,4,grejanje na struju,namešteno,ima lift (1),"telefon, kablovska",114,uknjiženo,uobičajeno stanje,useljivo,2000,4
1476,2.0,Telep,PETEFI SANDORA,1.5,grejanje na struju,namešteno,ima lift (1),"telefon, kablovska",35,uknjiženo,uobičajeno stanje,useljivo,2000,4
1477,5.0,Telep,LAZE LAZAREVICA,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",85,uknjiženo,uobičajeno stanje,useljivo,2000,4
1478,3.0,Adamovićevo Naselje,LAZE NANCICA,2,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",57,uknjiženo,uobičajeno stanje,useljivo,2000,4
1479,3.0,Bulevar Oslobođenja,BUL.OSLOBODJENJA,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",61,uknjiženo,uobičajeno stanje,useljivo,2000,4
1480,4.0,Bulevar Oslobođenja,GAGARINOVA,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",69,uknjiženo,uobičajeno stanje,useljivo,2000,4
1481,4.0,Banatić,GAGARINOVA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",77,uknjiženo,uobičajeno stanje,useljivo,2000,4
1482,3.0,Bulevar Evrope,VARDARSKA,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",45,uknjiženo,uobičajeno stanje,useljivo,2000,4
1483,5.0,Stari Grad,TRG REPUBLIKE,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",87,uknjiženo,uobičajeno stanje,useljivo,2000,4
1484,4.0,Salajka,DJORDJA ZLICICA,3,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",72,uknjiženo,uobičajeno stanje,useljivo,2000,4
1485,4.0,Podbara,KOZACINSKOG,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",68,uknjiženo,uobičajeno stanje,useljivo,2000,4
1486,2.0,Petrovaradin,687,1,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",26,uknjiženo,uobičajeno stanje,useljivo,2000,4
1487,3.0,Telep,SARPLANINSKA,3,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska",74,uknjiženo,uobičajeno stanje,useljivo,2000,4
1488,5.0,Bulevar Oslobođenja,NOVOSADSKOG SAJMA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",86,uknjiženo,uobičajeno stanje,useljivo,2000,4
1489,7.0,Liman,SUNCANI KEJ,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",83,uknjiženo,uobičajeno stanje,useljivo,2000,4
1490,4.0,Detelinara,JANKA CMELIKA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",65,uknjiženo,uobičajeno stanje,useljivo,2000,4
1491,4.0,Telep,FEJES KLARE,2.5,grejanje na struju,namešteno,ima lift (1),"telefon, kablovska",66,uknjiženo,uobičajeno stanje,useljivo,2000,4
1492,3.0,Bulevar Oslobođenja,DIMITRIJA AVRAMOVICA,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",49,uknjiženo,uobičajeno stanje,useljivo,2000,4
1493,3.0,Bulevar Oslobođenja,BUL.OSLOBODJENJA,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",48,uknjiženo,uobičajeno stanje,useljivo,2000,4
1494,4.0,Telep,654,3,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",92,uknjiženo,uobičajeno stanje,useljivo,2000,4
1495,8.0,Podbara,683,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",106,uknjiženo,uobičajeno stanje,useljivo,2000,4
1496,3.0,Novo Naselje,BUL.JOVANA DUCICA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",62,uknjiženo,uobičajeno stanje,useljivo,2000,4
1497,4.0,Rotkvarija,VUKA KARADZICA,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",60,uknjiženo,uobičajeno stanje,useljivo,2000,4
1498,3.0,Adice,STEVANA BAJE GARDINOVACKOG,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",70,uknjiženo,uobičajeno stanje,useljivo,2000,4
1499,2.0,Adice,NIKOLE ALEKSICA,1,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",35,uknjiženo,uobičajeno stanje,useljivo,2000,4
1500,2.0,Adice,CETINJSKA,2,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",55,uknjiženo,uobičajeno stanje,useljivo,2000,4
1501,2.0,Adice,BRANKA COPICA,2.5,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",49,uknjiženo,uobičajeno stanje,useljivo,2000,4
1502,5.0,Detelinara,VESELINA MASLESE,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",79,uknjiženo,uobičajeno stanje,useljivo,2000,4
1503,4.0,Adice,PROTE MIROSAVLJEVICA,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",71,uknjiženo,uobičajeno stanje,useljivo,2000,4
1504,2.0,Sajmište,RUMENACKA,1,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",27,uknjiženo,uobičajeno stanje,useljivo,2000,4
1505,5.0,Podbara,GUNDULICEVA,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",78,uknjiženo,uobičajeno stanje,useljivo,2000,4
1506,5.0,Novo Naselje,STEVANA DEJANOVA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",77,uknjiženo,uobičajeno stanje,useljivo,2000,4
1507,4.0,Podbara,BEOGRADSKI KEJ,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",71,uknjiženo,uobičajeno stanje,useljivo,2000,4
1508,6.0,Grbavica,MISE DIMITRIJEVICA,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",85,uknjiženo,uobičajeno stanje,useljivo,2000,4
1509,4.0,Novo Naselje,BUL.KNEZA MILOSA,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",98,uknjiženo,uobičajeno stanje,useljivo,2000,4
1510,6.0,Salajka,621,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",104,uknjiženo,uobičajeno stanje,useljivo,2000,4
1511,11.0,Podbara,Podbara,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",104,uknjiženo,uobičajeno stanje,useljivo,2000,4
1512,3.0,Podbara,SAVE VUKOVICA,2,grejanje na struju,namešteno,ima lift (1),"telefon, kablovska",56,uknjiženo,uobičajeno stanje,useljivo,2000,4
1513,3.0,Adice,CEREVICKA,3,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",73,uknjiženo,uobičajeno stanje,useljivo,2000,4
1514,2.0,Stari Grad,SKERLICEVA,1,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",20,uknjiženo,uobičajeno stanje,useljivo,2000,4
1515,3.0,Klisa,TEMERINSKA,3,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",86,uknjiženo,uobičajeno stanje,useljivo,2000,4
1516,3.0,Adice,613,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",68,uknjiženo,uobičajeno stanje,useljivo,2000,4
1517,4.0,Adice,613,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",71,uknjiženo,uobičajeno stanje,useljivo,2000,4
1518,3.0,Adice,DESANKE MAKSIMOVIC,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",63,uknjiženo,uobičajeno stanje,useljivo,2000,4
1519,4.0,Bulevar Evrope,VESELINA MASLESE,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",81,uknjiženo,uobičajeno stanje,useljivo,2000,4
1520,3.0,Adice,613,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",60,uknjiženo,uobičajeno stanje,useljivo,2000,4
1521,3.0,Stari Grad,ZELEZNICKA,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",39,uknjiženo,uobičajeno stanje,useljivo,2000,4
1522,3.0,Rotkvarija,KRALJEVICA MARKA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",64,uknjiženo,uobičajeno stanje,useljivo,2000,4
1523,5.0,Stari Grad,MAKSIMA GORKOG,2.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",62,uknjiženo,uobičajeno stanje,useljivo,2000,4
1524,4.0,Klisa,629,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",72,uknjiženo,uobičajeno stanje,useljivo,2000,4
1525,4.0,Rotkvarija,VOJVODE SUPLJIKCA,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",70,uknjiženo,uobičajeno stanje,useljivo,2000,4
1526,4.0,Detelinara,ILIJE BIRCANINA,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",91,uknjiženo,uobičajeno stanje,useljivo,2000,4
1527,4.0,Petrovaradin,PRERADOVICEVA,4,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",85,uknjiženo,uobičajeno stanje,useljivo,2000,4
1528,4.0,Adamovićevo Naselje,ARANJI JANOSA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",89,uknjiženo,uobičajeno stanje,useljivo,2000,4
1529,4.0,Podbara,609,3,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",62,uknjiženo,uobičajeno stanje,useljivo,2000,4
1530,3.0,Grbavica,MISE DIMITRIJEVICA,2,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",40,uknjiženo,uobičajeno stanje,useljivo,2000,4
1531,3.0,Klisa,CENEJSKA,4,etažno grejanje,namešteno,ima lift (1),"telefon, kablovska",91,uknjiženo,uobičajeno stanje,useljivo,2000,4
1532,3.0,Detelinara,VESELINA MASLESE,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",65,uknjiženo,uobičajeno stanje,useljivo,2000,4
1533,4.0,Novo Naselje,DUSANA DANILOVICA,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",60,uknjiženo,uobičajeno stanje,useljivo,2000,4
1534,5.0,Stari Grad,JOVANA SUBOTICA,4.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska",83,uknjiženo,uobičajeno stanje,useljivo,2000,4
